,指数代码,指数简称,样本数,收盘点位,涨跌幅,PE滚动,成交量,成交额,总市值,自由流通市值
1178,923116,贵州省地债(全价),0,122.083,0.0005,,174.0,17.9036276,,
1179,923117,河南省地债(全价),0,122.5233,0.0005,,183.0,18.5114497,,
1180,923118,河北省地债(全价),0,122.2177,0.0007,,225.0,22.2991497,,
1181,923119,湖南省地债(全价),0,122.9383,0.0005,,265.0,26.8661349,,
1182,923120,湖北省地债(全价),0,123.1515,0.0004,,201.0,20.5831328,,
1183,923121,云南省地债 (全价),0,123.2182,0.0004,,139.0,14.180597,,
1184,923122,福建省地债 (全价),0,123.8564,0.0006,,168.0,17.2803116,,
1185,923123,辽宁省地债 (全价),0,122.5106,0.0005,,178.0,18.2378789,,
1186,923124,安徽省地债(全价),0,123.0991,0.0005,,93.5,9.53727505,,
1187,923125,陕西省地债(全价),0,123.2906,0.0005,,14.0,1.4417626,,
1188,980025,北股交指,0,2349.8045,0.0,,,,,
1189,B10013,深证地债,0,134.9629,0.0005,,4245.5,432.84266885,,
1190,B10014,一般地债,0,134.9763,0.0005,,2105.0,215.399335,,
1191,B10015,专项地债,0,134.9499,0.0005,,2140.5,217.44333385,,
1192,B10016,深证地债1-3,0,129.9823,0.0003,,744.0,74.3050326,,
1193,B10017,深证地债3-5,0,135.4961,0.0005,,922.0,93.5132408,,
1194,B10018,深证地债5-10,0,140.8273,0.0007,,2522.5,259.29796725,,
1195,B20013,深证地债(净价),0,103.1539,0.0004,,4245.5,432.84266885,,
1196,B20014,一般地债(净价),0,103.0473,0.0004,,2105.0,215.399335,,
1197,B20015,专项地债(净价),0,103.4387,0.0004,,2140.5,217.44333385,,
1198,B20016,深证地债1-3(净价),0,99.6847,0.0002,,744.0,74.3050326,,
1199,B20017,深证地债3-5(净价),0,103.8578,0.0004,,922.0,93.5132408,,
1200,B20018,深证地债5-10(净价),0,107.2241,0.0006,,2522.5,259.29796725,,
1201,B30013,深证地债(全价),0,125.4062,0.0005,,4245.5,432.84266885,,
1202,B30014,一般地债(全价),0,124.9357,0.0005,,2105.0,215.399335,,
1203,B30015,专项地债(全价),0,126.6827,0.0005,,2140.5,217.44333385,,
1204,B30016,深证地债1-3(全价),0,121.5004,0.0003,,744.0,74.3050326,,
1205,B30017,深证地债3-5(全价),0,126.0867,0.0005,,922.0,93.5132408,,
1206,B30018,深证地债5-10(全价),0,129.3296,0.0007,,2522.5,259.29796725,,
1207,CESRET,中华房地产信托基金,30,1114.6321,-0.0031,,237.28903,3.7467269494999997,1253.8620642711999,174.78262308729998
1208,CN6070,中国股基指数,0,9263.6796,-0.0039,,,,,
1209,CN6071,中国混基指数,0,9376.9831,-0.0025,,,,,
1210,CN6072,中国债基指数,0,2976.579,0.0005,,,,,
1211,CN6112,货基指数,0,1762.3247,0.0001,,,,,
1212,CN6113,年金指数,0,3180.2953,-0.0007,,,,,
1213,CN6114,生命周期(20-35)基金指数,0,4671.4084,-0.0038,,,,,
1214,CN6115,生命周期(15-20)基金指数,0,4166.7543,-0.0028,,,,,
1215,CN6116,生命周期(10-15)基金指数,0,3577.5858,-0.0017,,,,,
1216,CN6117,生命周期(5-10)基金指数,0,2877.9544,-0.0005,,,,,
1217,CN6118,生命周期(0-5)基金指数,0,2169.8852,0.0006,,,,,
1218,CNB00001,国证利率,0,158.3337,0.0006,,96602.097,9834.352356278101,,
1219,CNB00002,国证国债,0,151.6858,0.0006,,60487.606,6161.482555908299,,
1220,CNB00003,国证政金,0,163.4059,0.0006,,36114.491,3672.8698003698,,
1221,CNB00004,国证利率0-1,0,145.9348,0.0001,,12620.907,1268.4712086855,,
1222,CNB00005,国证利率1-5,0,157.6638,0.0004,,22606.452,2282.5304901823997,,
1223,CNB00006,国证利率5-10,0,168.5187,0.0012,,61374.738,6283.3506574102,,
1224,CNB00007,国证国债0-1,0,140.0027,0.0,,4064.537,408.1646448175,,
1225,CNB00008,国证国债1-5,0,150.1206,0.0005,,13618.721,1372.52599659,,
1226,CNB00009,国证国债5-10,0,161.6354,0.0011,,42804.348,4380.7919145008,,
1227,CNB00010,国证政金0-1,0,150.1857,0.0001,,8556.37,860.306563868,,
1228,CNB00011,国证政金1-5,0,163.039,0.0003,,8987.731,910.0044935924001,,
1229,CNB00012,国证政金5-10,0,174.0727,0.0012,,18570.39,1902.5587429094,,
1230,CNB00013,高等级绿色债券,0,178.3998,0.0004,,6765.594,686.0737939044001,,
1231,CNB00014,高等级非贴标绿债,0,178.4733,0.0003,,421.68,42.479172374,,
1232,CNB00015,高等级贴标绿债,0,132.3526,0.0004,,6343.914,643.5946215304,,
1233,CNB10001,国证利率(净价),0,103.3768,0.0005,,96602.097,9834.352356278101,,
1234,CNB10002,国证国债(净价),0,102.8169,0.0005,,60487.606,6161.482555908299,,
1235,CNB10003,国证政金(净价),0,103.5934,0.0005,,36114.491,3672.8698003698,,
1236,CNB10004,国证利率0-1(净价),0,96.97,0.0,,12620.907,1268.4712086855,,
1237,CNB10005,国证利率1-5(净价),0,102.8717,0.0003,,22606.452,2282.5304901823997,,
1238,CNB10006,国证利率5-10(净价),0,108.991,0.0011,,61374.738,6283.3506574102,,
1239,CNB10007,国证国债0-1(净价),0,97.0755,0.0,,4064.537,408.1646448175,,
1240,CNB10008,国证国债1-5(净价),0,102.0782,0.0004,,13618.721,1372.52599659,,
1241,CNB10009,国证国债5-10(净价),0,107.9763,0.001,,42804.348,4380.7919145008,,
1242,CNB10010,国证政金0-1(净价),0,96.7259,0.0,,8556.37,860.306563868,,
1243,CNB10011,国证政金1-5(净价),0,103.1964,0.0002,,8987.731,910.0044935924001,,
1244,CNB10012,国证政金5-10(净价),0,109.3148,0.0012,,18570.39,1902.5587429094,,
1245,CNB10013,高等级绿色债券(净价),0,106.2279,0.0003,,6765.594,686.0737939044001,,
1246,CNB10014,高等级非贴标绿债（净价）,0,105.6095,0.0002,,421.68,42.479172374,,
1247,CNB10015,高等级贴标绿债（净价）,0,102.4826,0.0003,,6343.914,643.5946215304,,
1248,CNB20001,国证利率(全价),0,109.2286,0.0006,,96602.097,9834.352356278101,,
1249,CNB20002,国证国债(全价),0,107.6244,0.0006,,60487.606,6161.482555908299,,
1250,CNB20003,国证政金(全价),0,110.179,0.0006,,36114.491,3672.8698003698,,
1251,CNB20004,国证利率0-1(全价),0,109.1538,0.0001,,12620.907,1268.4712086855,,
1252,CNB20005,国证利率1-5(全价),0,110.2753,0.0004,,22606.452,2282.5304901823997,,
1253,CNB20006,国证利率5-10(全价),0,108.738,0.0012,,61374.738,6283.3506574102,,
1254,CNB20007,国证国债0-1(全价),0,107.7314,0.0,,4064.537,408.1646448175,,
1255,CNB20008,国证国债1-5(全价),0,108.4182,0.0005,,13618.721,1372.52599659,,
1256,CNB20009,国证国债5-10(全价),0,107.5318,0.0011,,42804.348,4380.7919145008,,
1257,CNB20010,国证政金0-1(全价),0,109.7672,0.0001,,8556.37,860.306563868,,
1258,CNB20011,国证政金1-5(全价),0,111.1944,0.0003,,8987.731,910.0044935924001,,
1259,CNB20012,国证政金5-10(全价),0,109.3994,0.0012,,18570.39,1902.5587429094,,
1260,CNB20013,高等级绿色债券（全价）,0,114.6837,0.0003,,6765.594,686.0737939044001,,
1261,CNB20014,高等级非贴标绿债（全价）,0,113.5976,0.0003,,421.68,42.479172374,,
1262,CNB20015,高等级贴标绿债（全价）,0,108.0575,0.0003,,6343.914,643.5946215304,,
1263,RETHKDG,中华房地产信托基金R,30,2365.0191,-0.0031,,237.28903,3.7467269494999997,1253.8620642711999,174.78262308729998
